,polarity,points-category
17595,0.2023,90-94
17596,0.7579,90-94
17597,0.7096,90-94
17598,0.0,90-94
17599,0.8316,90-94
17600,0.5574,90-94
17601,0.0258,90-94
17602,-0.0516,90-94
17603,0.2617,90-94
17604,0.5719,90-94
17605,0.7506,90-94
17606,0.5106,90-94
17607,0.6369,90-94
17608,0.6369,90-94
17609,0.6597,90-94
17610,-0.4404,90-94
17611,0.6908,90-94
17612,0.3778,90-94
17613,0.9509,90-94
17614,0.4019,90-94
17615,0.8807,90-94
17616,0.6597,90-94
17617,0.6361,90-94
17618,0.2732,90-94
17619,0.5187,90-94
17620,0.6897,90-94
17621,0.7184,90-94
17622,0.8126,90-94
17623,0.6249,90-94
17624,0.4404,90-94
17625,0.2732,90-94
17626,0.8859999999999999,90-94
17627,0.7783,90-94
17628,0.9137,90-94
17629,0.3182,90-94
17630,0.8834,90-94
17631,0.8888,90-94
17632,0.5859,90-94
17633,0.9022,90-94
17634,0.6697,90-94
17635,0.872,90-94
17636,0.8883,90-94
17637,0.3818,90-94
17638,0.91,90-94
17639,0.1779,90-94
17640,0.7717,90-94
17641,0.0,90-94
17642,0.743,90-94
17643,0.8402,90-94
17644,0.2263,90-94
17645,0.0516,90-94
17646,0.9231,90-94
17647,0.7579,90-94
17648,0.8225,90-94
17649,0.25,90-94
17650,0.0,90-94
17651,0.5927,90-94
17652,0.83,90-94
17653,0.5423,90-94
17654,0.7906,90-94
17655,0.5994,90-94
17656,0.4939,90-94
17657,0.6369,90-94
17658,0.93,90-94
17659,0.3182,90-94
17660,0.7971,90-94
17661,0.2263,90-94
17662,0.8402,90-94
17663,0.0,90-94
17664,0.128,90-94
17665,0.0,90-94
17666,0.743,90-94
17667,-0.34,90-94
17668,0.0516,90-94
17669,-0.128,90-94
17670,0.3612,90-94
17671,0.7783,90-94
17672,0.7063,90-94
17673,0.91,90-94
17674,0.7783,90-94
17675,0.8387,90-94
17676,0.8263,90-94
17677,0.0,90-94
17678,0.7003,90-94
17679,0.4939,90-94
17680,0.34,90-94
17681,0.7579,90-94
17682,0.7107,90-94
17683,0.765,90-94
17684,0.0,90-94
17685,0.6705,90-94
17686,0.34,90-94
17687,0.3804,90-94
17688,0.9032,90-94
17689,0.7269,90-94
17690,0.872,90-94
17691,0.8418,90-94
17692,0.4019,90-94
17693,0.5267,90-94
17694,0.8316,90-94
17695,0.3724,90-94
17696,0.34,90-94
17697,0.8873,90-94
17698,0.34,90-94
17699,0.7351,90-94
17700,0.6808,90-94
17701,0.4019,90-94
17702,0.7096,90-94
17703,0.7845,90-94
17704,0.0,90-94
17705,0.9004,90-94
17706,0.5719,90-94
17707,0.8087,90-94
17708,0.8176,90-94
17709,0.9168,90-94
17710,0.836,90-94
17711,0.9022,90-94
17712,0.6946,90-94
17713,0.1027,90-94
17714,0.9442,90-94
17715,0.3182,90-94
17716,0.5267,90-94
17717,0.8859999999999999,90-94
17718,0.8225,90-94
17719,0.9216,90-94
17720,0.9092,90-94
17721,0.1027,90-94
17722,0.8271,90-94
17723,0.3182,90-94
17724,0.6808,90-94
17725,0.0,90-94
17726,-0.5092,90-94
17727,0.91,90-94
17728,0.9313,90-94
17729,0.6908,90-94
17730,0.3818,90-94
17731,0.5719,90-94
17732,0.2732,90-94
17733,0.9552,90-94
17734,0.8338,90-94
17735,0.5423,90-94
17736,0.8847,90-94
17737,0.8481,90-94
17738,0.9217,90-94
17739,0.0,90-94
17740,0.2732,90-94
17741,0.7964,90-94
17742,0.7878,90-94
17743,0.5574,90-94
17744,0.0,90-94
17745,0.2023,90-94
17746,0.7096,90-94
17747,0.128,90-94
17748,0.9022,90-94
17749,0.8176,90-94
17750,0.9382,90-94
17751,0.7783,90-94
17752,0.743,90-94
17753,0.6486,90-94
17754,0.9354,90-94
17755,0.8316,90-94
17756,0.8752,90-94
17757,0.9022,90-94
17758,0.7579,90-94
17759,0.9287,90-94
17760,0.6369,90-94
17761,0.5106,90-94
17762,0.0,90-94
17763,0.024,90-94
17764,0.4215,90-94
17765,0.3612,90-94
17766,0.4336,90-94
17767,0.7841,90-94
17768,0.4215,90-94
17769,0.7906,90-94
17770,-0.1154,90-94
17771,0.0258,90-94
17772,0.4939,90-94
17773,-0.4215,90-94
17774,0.0,90-94
17775,0.7227,90-94
17776,0.4767,90-94
17777,0.4767,90-94
17778,-0.4215,90-94
17779,0.8225,90-94
17780,0.7964,90-94
17781,0.5574,90-94
17782,0.802,90-94
17783,-0.1027,90-94
17784,0.8807,90-94
17785,0.91,90-94
17786,0.6705,90-94
17787,0.9509,90-94
17788,0.5423,90-94
17789,0.9022,90-94
17790,0.2732,90-94
17791,0.4767,90-94
17792,0.5423,90-94
17793,0.5456,90-94
17794,0.0,90-94
17795,0.91,90-94
17796,0.8442,90-94
17797,0.9313,90-94
17798,0.7096,90-94
17799,0.9001,90-94
17800,0.8658,90-94
17801,0.5423,90-94
17802,-0.4215,90-94
17803,0.956,90-94
17804,0.875,90-94
17805,0.0258,90-94
17806,0.7506,90-94
17807,0.0,90-94
17808,0.9118,90-94
17809,-0.5106,90-94
17810,0.8045,90-94
17811,0.3919,90-94
17812,0.6908,90-94
17813,0.7717,90-94
17814,-0.0772,90-94
17815,0.0,90-94
17816,0.8442,90-94
17817,0.5859,90-94
17818,0.2263,90-94
17819,0.8536,90-94
17820,0.2732,90-94
17821,0.7184,90-94
17822,0.984,90-94
17823,0.5574,90-94
17824,0.4939,90-94
17825,0.5267,90-94
17826,0.0,90-94
17827,0.5719,90-94
17828,-0.3687,90-94
17829,0.7579,90-94
17830,0.0,90-94
17831,0.0258,90-94
17832,0.4404,90-94
17833,0.8905,90-94
17834,0.8104,90-94
17835,0.5106,90-94
17836,0.8779,90-94
17837,0.5574,90-94
17838,0.8519,90-94
17839,0.4404,90-94
17840,-0.4215,90-94
17841,0.9153,90-94
17842,0.8765,90-94
17843,0.8519,90-94
17844,0.6996,90-94
17845,0.3291,90-94
17846,0.4404,90-94
17847,0.9062,90-94
17848,0.8176,90-94
17849,0.8581,90-94
17850,0.765,90-94
17851,0.6249,90-94
17852,0.2023,90-94
17853,-0.0516,90-94
17854,0.4767,90-94
17855,0.4588,90-94
17856,0.9314,90-94
17857,0.7579,90-94
17858,0.7351,90-94
17859,0.872,90-94
17860,0.8122,90-94
17861,0.6486,90-94
17862,0.7906,90-94
17863,0.2263,90-94
17864,0.7351,90-94
17865,0.7713,90-94
17866,0.6369,90-94
17867,0.4215,90-94
17868,0.2263,90-94
17869,0.6249,90-94
17870,0.4404,90-94
17871,0.3919,90-94
17872,0.4404,90-94
17873,0.6486,90-94
17874,0.5574,90-94
17875,0.872,90-94
17876,0.4404,90-94
17877,0.836,90-94
17878,0.1027,90-94
17879,0.7964,90-94
17880,0.4588,90-94
17881,0.6597,90-94
17882,0.5106,90-94
17883,0.7906,90-94
17884,0.3182,90-94
17885,0.5267,90-94
17886,0.7269,90-94
17887,0.7981,90-94
17888,0.0,90-94
17889,0.5267,90-94
17890,0.4767,90-94
17891,0.7645,90-94
17892,0.2023,90-94
17893,0.0,90-94
17894,0.6808,90-94
17895,0.9382,90-94
17896,0.0,90-94
17897,0.7129,90-94
17898,0.0,90-94
17899,0.765,90-94
17900,0.3182,90-94
17901,0.7184,90-94
17902,0.4404,90-94
17903,0.4019,90-94
17904,0.7506,90-94
17905,0.5106,90-94
17906,0.9022,90-94
17907,0.8658,90-94
17908,0.34,90-94
17909,0.8126,90-94
17910,0.0,90-94
17911,0.7096,90-94
17912,0.8047,90-94
17913,0.4767,90-94
17914,0.5106,90-94
17915,0.0,90-94
17916,0.3612,90-94
17917,0.7425,90-94
17918,0.8885,90-94
17919,0.8490000000000001,90-94
17920,0.6369,90-94
17921,0.9515,90-94
17922,0.4019,90-94
17923,0.7184,90-94
17924,0.875,90-94
17925,0.0516,90-94
17926,0.7371,90-94
17927,0.5106,90-94
17928,0.7096,90-94
17929,0.8859999999999999,90-94
17930,0.9186,90-94
17931,0.8176,90-94
17932,0.8126,90-94
17933,0.836,90-94
17934,0.6204,90-94
17935,0.5267,90-94
17936,0.7906,90-94
17937,0.4939,90-94
17938,0.34,90-94
17939,0.9571,90-94
17940,0.0,90-94
17941,0.8859999999999999,90-94
17942,0.8873,90-94
17943,0.4404,90-94
17944,0.5574,90-94
17945,0.5719,90-94
17946,0.4118,90-94
17947,0.8859999999999999,90-94
17948,0.3818,90-94
17949,0.0772,90-94
17950,0.6369,90-94
17951,0.5586,90-94
17952,-0.2732,90-94
17953,0.0,90-94
17954,0.836,90-94
17955,0.7906,90-94
17956,-0.2023,90-94
17957,-0.3818,90-94
17958,0.6249,90-94
17959,0.8047,90-94
17960,0.4767,90-94
17961,0.9628,90-94
17962,0.8126,90-94
17963,0.9081,90-94
17964,0.4767,90-94
17965,0.9455,90-94
17966,0.8402,90-94
17967,0.8225,90-94
17968,0.9674,90-94
17969,0.3818,90-94
17970,0.836,90-94
17971,0.3182,90-94
17972,0.9209,90-94
17973,0.9286,90-94
17974,0.3384,90-94
17975,0.0,90-94
17976,0.6808,90-94
17977,0.0,90-94
17978,0.8658,90-94
17979,0.9266,90-94
17980,0.7096,90-94
17981,0.7964,90-94
17982,0.743,90-94
17983,0.9293,90-94
17984,0.8387,90-94
17985,0.4404,90-94
17986,0.0,90-94
17987,0.8519,90-94
17988,0.8622,90-94
17989,0.29600000000000004,90-94
17990,0.6124,90-94
17991,0.1779,90-94
17992,0.6845,90-94
17993,0.3182,90-94
17994,0.8225,90-94
17995,0.7184,90-94
17996,0.4404,90-94
17997,0.0,90-94
17998,0.0,90-94
17999,0.4588,90-94
18000,0.743,90-94
18001,0.1027,90-94
18002,-0.0772,90-94
18003,0.6705,90-94
18004,0.7046,90-94
18005,0.4215,90-94
18006,0.8271,90-94
18007,0.2263,90-94
18008,0.6369,90-94
18009,-0.0258,90-94
18010,0.4404,90-94
18011,0.8658,90-94
18012,0.0,90-94
18013,0.2263,90-94
18014,0.5719,90-94
18015,0.2263,90-94
18016,0.0258,90-94
18017,0.0,90-94
18018,0.7579,90-94
18019,0.836,90-94
18020,0.2846,90-94
18021,0.7269,90-94
18022,0.7717,90-94
18023,0.8934,90-94
18024,0.4144,90-94
18025,0.8779,90-94
18026,0.5095,90-94
18027,0.5994,90-94
18028,0.128,90-94
18029,0.4019,90-94
18030,0.5418,90-94
18031,-0.4019,90-94
18032,0.7579,90-94
18033,0.6369,90-94
18034,0.9349,90-94
18035,0.0,90-94
18036,0.34,90-94
18037,0.7964,90-94
18038,0.7425,90-94
18039,0.9136,90-94
18040,0.8176,90-94
18041,0.9432,90-94
18042,-0.25,90-94
18043,0.3182,90-94
18044,0.8779,90-94
18045,0.5341,90-94
18046,0.8591,90-94
18047,0.6597,90-94
18048,0.8481,90-94
18049,0.8442,90-94
18050,0.5859,90-94
18051,0.8481,90-94
18052,0.8107,90-94
18053,0.9325,90-94
18054,0.0,90-94
18055,-0.3182,90-94
18056,0.0,90-94
18057,0.7269,90-94
18058,-0.4215,90-94
18059,-0.2732,90-94
18060,0.8316,90-94
18061,0.0,90-94
18062,0.9022,90-94
18063,0.5994,90-94
18064,0.9432,90-94
18065,0.5789,90-94
18066,0.6908,90-94
18067,0.5994,90-94
18068,0.5849,90-94
18069,-0.2516,90-94
18070,0.6369,90-94
18071,0.6369,90-94
18072,0.9568,90-94
18073,0.7351,90-94
18074,0.7755,90-94
18075,0.7845,90-94
18076,0.6497,90-94
18077,0.0,90-94
18078,0.4767,90-94
18079,0.6908,90-94
18080,0.6249,90-94
18081,0.431,90-94
18082,0.0,90-94
18083,0.8481,90-94
18084,0.6908,90-94
18085,0.4767,90-94
18086,0.5267,90-94
18087,0.0,90-94
18088,0.2732,90-94
18089,0.8271,90-94
18090,0.6597,90-94
18091,0.5423,90-94
18092,0.7351,90-94
18093,0.0,90-94
18094,0.0516,90-94
18095,0.9382,90-94
18096,-0.1027,90-94
18097,0.8271,90-94
18098,0.0,90-94
18099,0.8909999999999999,90-94
18100,0.2263,90-94
18101,0.9414,90-94
18102,0.4939,90-94
18103,0.5346,90-94
18104,0.4404,90-94
18105,0.8357,90-94
18106,0.3919,90-94
18107,0.8402,90-94
18108,0.4939,90-94
18109,-0.0772,90-94
18110,0.6369,90-94
18111,0.6538,90-94
18112,-0.0276,90-94
18113,0.9136,90-94
18114,0.2023,90-94
18115,0.7713,90-94
18116,0.9042,90-94
18117,0.8555,90-94
18118,0.6428,90-94
18119,0.34,90-94
18120,0.0387,90-94
18121,0.7351,90-94
18122,0.9149,90-94
18123,0.0,90-94
18124,0.6705,90-94
18125,-0.6369,90-94
18126,0.4678,90-94
18127,0.5719,90-94
18128,0.5933,90-94
18129,0.3182,90-94
18130,0.4019,90-94
18131,0.8271,90-94
18132,0.9702,90-94
18133,0.8305,90-94
18134,0.9052,90-94
18135,0.8591,90-94
18136,0.765,90-94
18137,0.5574,90-94
18138,0.09,90-94
18139,0.7096,90-94
18140,0.7506,90-94
18141,0.5267,90-94
18142,0.0,90-94
18143,0.5563,90-94
18144,0.6453,90-94
18145,0.9234,90-94
18146,0.4588,90-94
18147,0.5423,90-94
18148,0.6249,90-94
18149,-0.3182,90-94
18150,0.0516,90-94
18151,0.942,90-94
18152,0.0,90-94
18153,0.6486,90-94
18154,0.6369,90-94
18155,0.0772,90-94
18156,0.4215,90-94
18157,0.0516,90-94
18158,0.7184,90-94
18159,-0.29600000000000004,90-94
18160,0.0,90-94
18161,0.2144,90-94
18162,0.25,90-94
18163,0.7269,90-94
18164,0.926,90-94
18165,0.25,90-94
18166,0.5228,90-94
18167,0.6428,90-94
18168,0.8176,90-94
18169,0.701,90-94
18170,0.8834,90-94
18171,0.8016,90-94
18172,0.2023,90-94
18173,0.0,90-94
18174,0.4215,90-94
18175,0.5994,90-94
18176,0.0,90-94
18177,0.3182,90-94
18178,0.8220000000000001,90-94
18179,0.7269,90-94
18180,0.7506,90-94
18181,-0.4404,90-94
18182,0.5994,90-94
18183,0.0516,90-94
18184,-0.2263,90-94
18185,0.2023,90-94
18186,0.4767,90-94
18187,0.0516,90-94
18188,0.2263,90-94
18189,-0.1531,90-94
18190,0.8832,90-94
18191,0.5106,90-94
18192,0.9297,90-94
18193,0.5346,90-94
18194,0.5423,90-94
18195,0.4404,90-94
18196,0.631,90-94
18197,0.7227,90-94
18198,0.5023,90-94
18199,0.91,90-94
18200,0.5,90-94
18201,0.875,90-94
18202,0.3182,90-94
18203,0.7964,90-94
18204,0.875,90-94
18205,0.6486,90-94
18206,0.8591,90-94
18207,0.9081,90-94
18208,0.0258,90-94
18209,0.0,90-94
18210,0.29600000000000004,90-94
18211,0.7184,90-94
18212,0.6808,90-94
18213,0.5267,90-94
18214,0.7351,90-94
18215,0.0,90-94
18216,0.8481,90-94
18217,0.0,90-94
18218,0.7783,90-94
18219,0.9622,90-94
18220,0.628,90-94
18221,0.7845,90-94
18222,0.0,90-94
18223,0.9552,90-94
18224,0.3612,90-94
18225,0.0,90-94
18226,0.8708,90-94
18227,-0.0772,90-94
18228,0.6808,90-94
18229,0.6249,90-94
18230,0.5574,90-94
18231,0.7783,90-94
18232,0.8151,90-94
18233,0.8588,90-94
18234,-0.128,90-94
18235,0.9032,90-94
18236,0.7351,90-94
18237,0.4404,90-94
18238,0.4767,90-94
18239,0.5994,90-94
18240,0.8126,90-94
18241,0.2023,90-94
18242,0.0,90-94
18243,0.3182,90-94
18244,0.3818,90-94
18245,0.936,90-94
18246,0.6249,90-94
18247,0.6486,90-94
18248,0.4357,90-94
18249,0.596,90-94
18250,0.7597,90-94
18251,0.0,90-94
18252,0.9439,90-94
18253,0.8442,90-94
18254,0.802,90-94
18255,0.3384,90-94
18256,0.9144,90-94
18257,0.4404,90-94
18258,-0.29600000000000004,90-94
18259,0.0,90-94
18260,0.3818,90-94
18261,0.9086,90-94
18262,0.4404,90-94
18263,0.0,90-94
18264,0.0772,90-94
18265,0.128,90-94
18266,0.7184,90-94
18267,0.0,90-94
18268,0.4404,90-94
18269,0.8591,90-94
18270,0.9593,90-94
18271,0.9336,90-94
18272,-0.3612,90-94
18273,0.8495,90-94
18274,0.5307,90-94
18275,0.5307,90-94
18276,0.6858,90-94
18277,0.7579,90-94
18278,0.836,90-94
18279,0.8779,90-94
18280,0.0,90-94
18281,0.2732,90-94
18282,0.7161,90-94
18283,-0.2617,90-94
18284,0.9371,90-94
18285,0.2263,90-94
18286,0.3182,90-94
18287,0.7579,90-94
18288,0.0,90-94
18289,0.7351,90-94
18290,0.0,90-94
18291,-0.1477,90-94
18292,0.8957,90-94
18293,0.8885,90-94
18294,0.2732,90-94
18295,0.8807,90-94
18296,0.1861,90-94
18297,0.6908,90-94
18298,0.6705,90-94
18299,0.7906,90-94
18300,-0.5859,90-94
18301,0.8689,90-94
18302,0.6124,90-94
18303,0.8201,90-94
18304,0.8934,90-94
18305,0.3818,90-94
18306,0.0,90-94
18307,0.7184,90-94
18308,0.5789,90-94
18309,0.3182,90-94
18310,0.8316,90-94
18311,0.8308,90-94
18312,0.9468,90-94
18313,0.8479,90-94
18314,0.3612,90-94
18315,0.2023,90-94
18316,0.4588,90-94
18317,0.0516,90-94
18318,0.0,90-94
18319,0.4767,90-94
18320,0.7184,90-94
18321,0.902,90-94
18322,0.5975,90-94
18323,0.7501,90-94
18324,0.4588,90-94
18325,0.5719,90-94
18326,0.9042,90-94
18327,0.0,90-94
18328,0.9413,90-94
18329,-0.4939,90-94
18330,0.6697,90-94
18331,0.9022,90-94
18332,0.7927,90-94
18333,0.3182,90-94
18334,0.6119,90-94
18335,0.7902,90-94
18336,0.8439,90-94
18337,0.0,90-94
18338,0.8225,90-94
18339,0.6486,90-94
18340,0.0516,90-94
18341,-0.4215,90-94
18342,0.9216,90-94
18343,0.3612,90-94
18344,0.5413,90-94
18345,0.0772,90-94
18346,0.0,90-94
18347,0.9582,90-94
18348,0.9039,90-94
18349,0.5719,90-94
18350,0.8779,90-94
18351,0.5859,90-94
18352,0.3869,90-94
18353,0.7184,90-94
18354,0.7346,90-94
18355,0.7717,90-94
18356,0.4939,90-94
18357,0.3182,90-94
18358,0.0,90-94
18359,0.8625,90-94
18360,0.6124,90-94
18361,0.0,90-94
18362,0.4767,90-94
18363,0.4767,90-94
18364,0.8012,90-94
18365,0.2023,90-94
18366,0.3182,90-94
18367,0.8658,90-94
18368,0.8519,90-94
18369,0.7351,90-94
18370,0.8402,90-94
18371,0.9022,90-94
18372,0.5267,90-94
18373,0.6597,90-94
18374,0.8666,90-94
18375,0.7269,90-94
18376,0.5994,90-94
18377,0.8519,90-94
18378,0.4215,90-94
18379,0.624,90-94
18380,0.1027,90-94
18381,0.6124,90-94
18382,0.6369,90-94
18383,-0.2732,90-94
18384,0.7783,90-94
18385,0.9633,90-94
18386,0.7579,90-94
18387,0.5574,90-94
18388,0.2732,90-94
18389,0.5859,90-94
18390,0.9205,90-94
18391,0.4019,90-94
18392,0.9313,90-94
18393,0.8228,90-94
18394,0.8689,90-94
18395,0.8271,90-94
18396,0.0,90-94
18397,0.4678,90-94
18398,-0.5106,90-94
18399,0.6124,90-94
18400,0.8834,90-94
18401,0.5267,90-94
18402,0.5574,90-94
18403,0.9413,90-94
18404,0.4854,90-94
18405,0.7096,90-94
18406,0.4404,90-94
18407,0.743,90-94
18408,0.6369,90-94
18409,0.6705,90-94
18410,0.9081,90-94
18411,0.5574,90-94
18412,-0.0516,90-94
18413,0.8934,90-94
18414,0.8176,90-94
18415,0.8141,90-94
18416,0.5106,90-94
18417,0.4939,90-94
18418,0.8294,90-94
18419,0.2846,90-94
18420,-0.1779,90-94
18421,0.5106,90-94
18422,-0.0772,90-94
18423,0.9505,90-94
18424,0.4215,90-94
18425,0.7239,90-94
18426,0.8555,90-94
18427,0.0,90-94
18428,0.7089,90-94
18429,0.4902,90-94
18430,0.7506,90-94
18431,0.7964,90-94
18432,0.7425,90-94
18433,0.8743,90-94
18434,0.0,90-94
18435,0.6908,90-94
18436,0.7096,90-94
18437,-0.0258,90-94
18438,0.7959999999999999,90-94
18439,0.9371,90-94
18440,0.2617,90-94
18441,0.5632,90-94
18442,0.7964,90-94
18443,0.8859999999999999,90-94
18444,-0.3269,90-94
18445,0.4404,90-94
18446,0.8452,90-94
18447,0.0,90-94
18448,0.5984,90-94
18449,0.8555,90-94
18450,0.875,90-94
18451,0.7964,90-94
18452,0.7734,90-94
18453,0.644,90-94
18454,0.6486,90-94
18455,-0.34,90-94
18456,0.8625,90-94
18457,0.0,90-94
18458,0.6705,90-94
18459,-0.0516,90-94
18460,-0.1406,90-94
18461,0.7713,90-94
18462,-0.6808,90-94
18463,0.8593,90-94
18464,0.7351,90-94
18465,0.2382,90-94
18466,0.9062,90-94
18467,0.9661,90-94
18468,0.9423,90-94
18469,0.0,90-94
18470,0.8481,90-94
18471,0.6808,90-94
18472,-0.4588,90-94
18473,0.2617,90-94
18474,0.7351,90-94
18475,0.4588,90-94
18476,0.5106,90-94
18477,0.6238,90-94
18478,0.1263,90-94
18479,0.8927,90-94
18480,0.5789,90-94
18481,0.5106,90-94
18482,0.4767,90-94
18483,0.4767,90-94
18484,0.3612,90-94
18485,0.6597,90-94
18486,0.0,90-94
18487,0.8519,90-94
18488,0.7845,90-94
18489,0.6115,90-94
18490,0.6249,90-94
18491,0.6908,90-94
18492,0.8067,90-94
18493,0.7579,90-94
18494,0.5106,90-94
18495,0.8573,90-94
18496,0.7506,90-94
18497,0.25,90-94
18498,0.25,90-94
18499,0.5719,90-94
18500,-0.29600000000000004,90-94
18501,0.5267,90-94
18502,0.81,90-94
18503,0.5106,90-94
18504,0.0,90-94
18505,0.6597,90-94
18506,0.9286,90-94
18507,0.2732,90-94
18508,0.3818,90-94
18509,0.5719,90-94
18510,-0.0644,90-94
18511,0.8689,90-94
18512,0.6597,90-94
18513,0.8934,90-94
18514,0.8271,90-94
18515,0.3182,90-94
18516,0.8176,90-94
18517,0.8934,90-94
18518,0.6124,90-94
18519,0.5719,90-94
18520,0.6486,90-94
18521,0.6808,90-94
18522,0.8859999999999999,90-94
18523,0.743,90-94
18524,0.0258,90-94
18525,0.6652,90-94
18526,0.8689,90-94
18527,0.7096,90-94
18528,0.6369,90-94
18529,0.6486,90-94
18530,0.0,90-94
18531,0.5719,90-94
18532,0.4404,90-94
18533,0.4404,90-94
18534,0.2732,90-94
18535,0.9653,90-94
18536,0.9274,90-94
18537,-0.1779,90-94
18538,0.7632,90-94
18539,0.6369,90-94
18540,0.872,90-94
18541,0.4019,90-94
18542,0.7717,90-94
18543,0.4019,90-94
18544,0.8807,90-94
18545,0.8338,90-94
18546,0.0,90-94
18547,0.5423,90-94
18548,0.8126,90-94
18549,0.7766,90-94
18550,0.8074,90-94
18551,0.743,90-94
18552,0.8271,90-94
18553,0.7713,90-94
18554,0.9186,90-94
18555,0.0516,90-94
18556,0.4215,90-94
18557,0.5574,90-94
18558,0.6908,90-94
18559,0.8381,90-94
18560,0.6597,90-94
18561,0.7906,90-94
18562,0.7684,90-94
18563,0.6486,90-94
18564,0.6908,90-94
18565,0.4404,90-94
18566,0.9325,90-94
18567,0.0,90-94
18568,0.8432,90-94
18569,0.9118,90-94
18570,0.8074,90-94
18571,0.9201,90-94
18572,0.6369,90-94
18573,-0.4215,90-94
18574,0.963,90-94
18575,0.25,90-94
18576,-0.5106,90-94
18577,0.5095,90-94
18578,0.6908,90-94
18579,0.7717,90-94
18580,0.6124,90-94
18581,0.0,90-94
18582,0.4939,90-94
18583,0.8074,90-94
18584,0.6169,90-94
18585,0.1265,90-94
18586,0.9042,90-94
18587,0.0,90-94
18588,0.3261,90-94
18589,0.743,90-94
18590,0.8702,90-94
18591,0.7184,90-94
18592,0.0,90-94
18593,0.1531,90-94
18594,0.3818,90-94
18595,0.5106,90-94
18596,0.7506,90-94
18597,0.0,90-94
18598,-0.3919,90-94
18599,0.9555,90-94
18600,0.7096,90-94
18601,0.3612,90-94
18602,0.0,90-94
18603,0.2263,90-94
18604,0.9022,90-94
18605,0.7184,90-94
18606,0.7845,90-94
18607,0.5267,90-94
18608,0.0258,90-94
18609,0.6648,90-94
18610,0.6808,90-94
18611,0.6908,90-94
18612,0.8442,90-94
18613,0.0,90-94
18614,0.8909999999999999,90-94
18615,0.8047,90-94
18616,0.8909999999999999,90-94
18617,0.4404,90-94
18618,0.9192,90-94
18619,0.8934,90-94
18620,0.9501,90-94
18621,0.0,90-94
18622,0.8245,90-94
18623,0.7003,90-94
18624,-0.017,90-94
18625,0.8909999999999999,90-94
18626,0.6808,90-94
18627,0.6597,90-94
18628,0.0,90-94
18629,0.0,90-94
18630,0.7003,90-94
18631,0.7783,90-94
18632,0.3182,90-94
18633,0.8625,90-94
18634,0.8934,90-94
18635,0.8225,90-94
18636,0.4215,90-94
18637,0.8537,90-94
18638,0.4404,90-94
18639,0.0,90-94
18640,0.6705,90-94
18641,0.6428,90-94
18642,0.4939,90-94
18643,0.0,90-94
18644,0.7311,90-94
18645,0.6597,90-94
18646,0.6486,90-94
18647,0.0,90-94
18648,0.7269,90-94
18649,0.5574,90-94
18650,0.25,90-94
18651,0.7096,90-94
18652,0.765,90-94
18653,0.0,90-94
18654,0.25,90-94
18655,0.8442,90-94
18656,0.7351,90-94
18657,0.2732,90-94
18658,0.4767,90-94
18659,0.34,90-94
18660,0.5945,90-94
18661,0.872,90-94
18662,0.7506,90-94
18663,0.6597,90-94
18664,0.8134,90-94
18665,0.5745,90-94
18666,-0.2732,90-94
18667,0.7935,90-94
18668,0.5859,90-94
18669,0.7351,90-94
18670,0.5574,90-94
18671,0.5719,90-94
18672,0.8909999999999999,90-94
18673,0.0,90-94
18674,0.5789,90-94
18675,0.9718,90-94
18676,0.0,90-94
18677,0.7096,90-94
18678,0.936,90-94
18679,0.0,90-94
18680,0.5574,90-94
18681,0.0,90-94
18682,0.7845,90-94
18683,0.0772,90-94
18684,0.9169,90-94
18685,0.6936,90-94
18686,0.0,90-94
18687,0.5574,90-94
18688,0.6731,90-94
18689,0.9297,90-94
18690,0.7184,90-94
18691,0.34,90-94
18692,-0.1027,90-94
18693,0.4019,90-94
18694,0.9562,90-94
18695,-0.2989,90-94
18696,0.2732,90-94
18697,0.8555,90-94
18698,0.8689,90-94
18699,0.6597,90-94
18700,0.9324,90-94
18701,-0.29600000000000004,90-94
18702,0.9699,90-94
18703,0.4588,90-94
18704,0.1027,90-94
18705,0.8047,90-94
18706,0.0,90-94
18707,0.5023,90-94
18708,0.4939,90-94
18709,0.4939,90-94
18710,0.34,90-94
18711,0.6369,90-94
18712,0.0516,90-94
18713,0.29600000000000004,90-94
18714,0.3182,90-94
18715,0.9118,90-94
18716,0.765,90-94
18717,0.29600000000000004,90-94
18718,0.9246,90-94
18719,0.5423,90-94
18720,0.5859,90-94
18721,0.3818,90-94
18722,0.0,90-94
18723,0.7906,90-94
18724,0.3182,90-94
18725,-0.29600000000000004,90-94
18726,0.9637,90-94
18727,0.596,90-94
18728,0.8176,90-94
18729,0.5719,90-94
18730,0.8689,90-94
18731,0.9607,90-94
18732,0.4215,90-94
18733,0.9552,90-94
18734,0.765,90-94
18735,0.5106,90-94
18736,0.2263,90-94
18737,0.4404,90-94
18738,0.9731,90-94
18739,0.3804,90-94
18740,0.6249,90-94
18741,0.9144,90-94
18742,0.5719,90-94
18743,0.0,90-94
18744,0.6705,90-94
18745,0.9287,90-94
18746,0.4215,90-94
18747,0.8271,90-94
18748,0.5267,90-94
18749,0.6652,90-94
18750,0.6908,90-94
18751,0.7184,90-94
18752,0.7371,90-94
18753,0.9451,90-94
18754,0.4588,90-94
18755,0.9109,90-94
18756,0.4767,90-94
18757,-0.4215,90-94
18758,0.5789,90-94
18759,-0.2382,90-94
18760,0.7351,90-94
18761,0.3818,90-94
18762,0.8979,90-94
